	Drug_use_number	Disease_number_within_Drug_Use	Disease_ratio_within_Drug_Use	p	expected_disease_ratio	odds_ratio	odds_ratio_ci_lower	odds_ratio_ci_higher	disease	drug	corrected_df	upmost_disease_parent	upmost_drug_parent	is_represented_by_children_diseases	is_represented_by_children_drugs
4514	4507	18	0.0039937874417572666	0.9244483799199399	18.246963562753038	0.9660280686121632	0.4646403274033602	2.0084572395207	horsshoe	B03BB01T1	0.9995084634941636	urinary	B03T1	False	False
3749	111	12	0.10810810810810813	0.6291678191596736	14.18582995951417	0.8250202560362988	0.4514141845484781	1.5078356998263571	urinary	C05T1	0.9995084634941636	urinary	C05T1	False	False
3753	256	25	0.09765625	0.16914428003978274	32.71686909581646	0.7315172174174344	0.4814036066792413	1.1115775452315906	urinary	D01T1	0.8368485476144633	urinary	D01T1	False	False
4136	256	11	0.04296875	0.8103823182580557	9.77705802968961	1.135984393757503	0.6134819547564285	2.1035020392294217	hydronep	D01T1	0.9995084634941636	urinary	D01T1	False	False
3754	174	20	0.11494252873563217	0.6897577827854453	22.237246963562754	0.8838734081452528	0.5519121433821774	1.4155010194898583	urinary	D02T1	0.9995084634941636	urinary	D02T1	False	False
3758	226	24	0.10619469026548672	0.3751537373332983	28.882860998650468	0.8059384486661018	0.5249096177544915	1.2374259511894137	urinary	D06T1	0.9527931216037009	urinary	D06T1	False	False
3759	421	54	0.12826603325415678	0.96356440282918	53.803913630229424	1.0044335140709912	0.7484518677598977	1.347964682363047	urinary	D07T1	0.9995084634941636	urinary	D07T1	False	False
4140	421	18	0.04275534441805225	0.7097768544792478	16.078677462887992	1.1333114846200665	0.6957792560315695	1.8459804744645405	hydronep	D07T1	0.9995084634941636	urinary	D07T1	False	False
4288	421	12	0.02850356294536817	0.6209415423437432	9.999460188933874	1.2210030413262567	0.6737567084795731	2.212740011587082	uretatrsten	D07T1	0.9995084634941636	urinary	D07T1	False	False
3761	52	11	0.21153846153846154	0.10814123341167846	6.64561403508772	1.8407859078590787	0.9428468224683256	3.593895294361471	urinary	D10T1	0.7532526370563966	urinary	D10T1	False	False
3763	460	64	0.1391304347826087	0.4968525187888553	58.78812415654521	1.11044762460391	0.8448782321675521	1.4594930725400954	urinary	G01T1	0.9899180519162102	urinary	G01T1	False	False
4142	460	17	0.03695652173913044	0.9863415500396064	17.568151147098515	0.9642729849454336	0.5850624670480639	1.5892702777311976	hydronep	G01T1	0.9995084634941636	urinary	G01T1	False	False
4429	460	16	0.034782608695652174	0.014758373291906931	8.628879892037787	2.000146487951366	1.1776993424746205	3.3969501628981327	VUR	G01T1	0.5773864188875192	urinary	G01T1	False	False
3807	517	70	0.13539651837524178	0.6397174702035764	66.07273954116059	1.074233646838546	0.8268767716404367	1.3955863407683713	urinary	G03AT1	0.9995084634941636	urinary	G03T1	False	False
3809	244	37	0.15163934426229508	0.29988261900942914	31.18326585695007	1.2288156288156291	0.8601716696135335	1.7554494096509492	urinary	G03DT1	0.9172205958955467	urinary	G03T1	False	False
3810	441	65	0.1473922902494331	0.2312364147673127	56.35991902834008	1.1930543493993342	0.9084021060919412	1.5669037654967768	urinary	G03GT1	0.8697918793881677	urinary	G03T1	False	False
4066	975	18	0.018461538461538463	0.3243659240284413	14.078947368421053	1.3411292310943608	0.8044780130591384	2.2357697603893736	multicyst	G03T1	0.9303092503902161	urinary	G03T1	False	False
4180	517	26	0.050290135396518366	0.17093268697817393	19.745074224021593	1.3673040804520276	0.904114388445572	2.0677919434895853	hydronep	G03AT1	0.8368485476144633	urinary	G03T1	False	False
4182	244	11	0.04508196721311476	0.6882557449530786	9.318758434547908	1.1965728351426408	0.6457797856317745	2.2171436481254383	hydronep	G03DT1	0.9995084634941636	urinary	G03T1	False	False
4183	441	19	0.04308390022675737	0.671094729208332	16.84251012145749	1.143499569151228	0.7105392306870995	1.8402801818339996	hydronep	G03GT1	0.9995084634941636	urinary	G03T1	False	False
4292	975	29	0.029743589743589743	0.2279563981911601	23.157894736842106	1.3112999956853777	0.8754252581718741	1.96419701468892	uretatrsten	G03T1	0.8697918793881677	urinary	G03T1	False	False
4319	517	17	0.032882011605415866	0.20629628315983686	12.279622132253714	1.4399748427672956	0.8661588849383368	2.3939343968633584	uretatrsten	G03AT1	0.8486542013635214	urinary	G03T1	False	False
4361	975	15	0.015384615384615384	0.6273666975187334	17.368421052631582	0.84375	0.4908129668691573	1.4504793282891908	megauret	G03T1	0.9995084634941636	urinary	G03T1	False	False
4460	517	13	0.025145067698259187	0.3463331104981938	9.698110661268556	1.385282816830436	0.7771097272438026	2.4694176579308413	VUR	G03AT1	0.9400040551857843	urinary	G03T1	False	False
4462	441	12	0.027210884353741496	0.2427570736243713	8.27246963562753	1.5069654754694124	0.8271193337570719	2.7456073767993123	VUR	G03GT1	0.8837980368441595	urinary	G03T1	False	False
3769	138	16	0.11594202898550725	0.7699103554671789	17.636437246963567	0.8932401260763149	0.5280563342108199	1.5109712186773774	urinary	H03T1	0.9995084634941636	urinary	H03T1	False	False
3814	162	20	0.12345679012345677	0.9613535311611184	20.70364372469636	0.9603901727517208	0.5983542883869083	1.5414768504536362	urinary	J01AT1	0.9995084634941636	urinary	J01T1	False	False
3815	464	57	0.12284482758620688	0.7960862663211019	59.29932523616735	0.952963586671452	0.7159421177810501	1.26845393638295	urinary	J01CT1	0.9995084634941636	urinary	J01T1	False	False
3816	96	13	0.13541666666666666	0.94329318458961	12.268825910931175	1.069889837723485	0.5938775430206118	1.9274415716107585	urinary	J01ET1	0.9995084634941636	urinary	J01T1	False	False
3817	118	14	0.11864406779661014	0.8718314447920061	15.080431848852902	0.9174911369445132	0.5229370355410158	1.6097348804160394	urinary	J01FT1	0.9995084634941636	urinary	J01T1	False	False
3996	973	13	0.013360739979445016	0.4958245590715615	16.01970310391363	0.7861620795107034	0.4405704901861965	1.4028420627976923	renaldys	J01T1	0.9893781659641693	urinary	J01T1	False	False
4149	973	42	0.04316546762589928	0.43609710533726376	37.16045883940621	1.1598290331638224	0.8297638621757366	1.6211882048495694	hydronep	J01T1	0.976194453854149	urinary	J01T1	False	False
4187	464	20	0.04310344827586207	0.6562528324411956	17.720917678812413	1.144623711163635	0.7192250911701301	1.8216319984421927	hydronep	J01CT1	0.9995084634941636	urinary	J01T1	False	False
4294	973	25	0.025693730729701957	0.7536053674591512	23.11039136302294	1.097814848967502	0.7150858155027146	1.6853885456618516	uretatrsten	J01T1	0.9995084634941636	urinary	J01T1	False	False
4325	464	13	0.028017241379310345	0.6413680076918717	11.020782726045883	1.1995021288751648	0.6764237832235841	2.127076830916917	uretatrsten	J01CT1	0.9995084634941636	urinary	J01T1	False	False
4364	973	19	0.01952723535457349	0.7614954604147567	17.332793522267206	1.1145989870317805	0.6823376364964899	1.8206981931571335	megauret	J01T1	0.9995084634941636	urinary	J01T1	False	False
4436	973	20	0.02055498458376156	0.7516890732851508	18.25195681511471	1.1142169354625375	0.6904716863400571	1.7980163471324455	VUR	J01T1	0.9995084634941636	urinary	J01T1	False	False
3771	69	12	0.17391304347826084	0.3312841521756975	8.818218623481783	1.4423867154517311	0.7710681484254497	2.698178418029651	urinary	J02T1	0.9303092503902161	urinary	J02T1	False	False
3774	170	20	0.1176470588235294	0.7756927217218695	21.72604588394062	0.9080186983099604	0.5665892852806481	1.4551951085204822	urinary	J07T1	0.9995084634941636	urinary	J07T1	False	False
3775	142	18	0.1267605633802817	0.9287419749603514	18.147638326585696	0.9905031424702246	0.6012909046239805	1.6316502839119482	urinary	L02T1	0.9995084634941636	urinary	L02T1	False	False
3776	524	69	0.1316793893129771	0.8352034708811429	66.96734143049933	1.0377030714160556	0.7977839062895985	1.3497736115466652	urinary	M01T1	0.9995084634941636	urinary	M01T1	False	False
4154	524	26	0.049618320610687015	0.19445365352156754	20.01241565452092	1.3466629162564656	0.8905833918958185	2.036306792292519	hydronep	M01T1	0.8368485476144633	urinary	M01T1	False	False
4298	524	11	0.02099236641221374	0.7783308917746892	12.445883940620785	0.8734243014944769	0.471312829263349	1.6186065031021208	uretatrsten	M01T1	0.9995084634941636	urinary	M01T1	False	False
4440	524	11	0.02099236641221374	0.8227667515349543	9.829419703103914	1.1320967348927875	0.6075892989009707	2.10939037187323	VUR	M01T1	0.9995084634941636	urinary	M01T1	False	False
3778	313	41	0.13099041533546327	0.9312763269525034	40.001484480431856	1.0300245098039216	0.7363186513695986	1.4408849875300234	urinary	N01T1	0.9995084634941636	urinary	N01T1	False	False
3820	1479	189	0.12778904665314406	0.9664334686496868	189.0165991902834	0.9998742099772964	0.8430300295257306	1.1858989606101673	urinary	N02BT1	0.9995084634941636	urinary	N02T1	False	False
4105	1479	27	0.018255578093306288	0.2101750638280964	21.35668016194332	1.3599948347107438	0.8758895224124809	2.1116658015791208	multicyst	N02BT1	0.8486542013635214	urinary	N02T1	False	False
4192	1479	60	0.04056795131845842	0.6475632185465129	56.48542510121458	1.0823007423278568	0.8091066513170225	1.4477385582441142	hydronep	N02BT1	0.9995084634941636	urinary	N02T1	False	False
4268	1479	11	0.0074374577417173765	0.7337509666243206	12.574493927125506	0.8471625445399288	0.44094670200533015	1.6275989220635838	posturvalve	N02BT1	0.9995084634941636	urinary	N02T1	False	False
4327	1479	35	0.023664638269100743	0.9435085409239894	35.128744939271265	0.9953144339011022	0.6843435812825733	1.4475927727344626	uretatrsten	N02BT1	0.9995084634941636	urinary	N02T1	False	False
4395	1479	30	0.02028397565922921	0.4883718481097061	26.346558704453443	1.1831689197418098	0.7843309582992969	1.7848188673802337	megauret	N02BT1	0.9830935532350308	urinary	N02T1	False	False
4470	1479	32	0.021636240703177826	0.4209947402861416	27.743724696356274	1.203702148822249	0.8076117864003153	1.7940536374999292	VUR	N02BT1	0.976194453854149	urinary	N02T1	False	False
3782	186	26	0.13978494623655913	0.7005251044246404	23.77085020242915	1.1120928338762217	0.7305770813572443	1.6928404992683959	urinary	N05T1	0.9995084634941636	urinary	N05T1	False	False
3823	116	16	0.13793103448275862	0.8498969574206379	14.824831309041837	1.0935338345864662	0.6422456752162684	1.8619296221538637	urinary	N05BT1	0.9995084634941636	urinary	N05T1	False	False
3825	198	24	0.12121212121212123	0.8622030837246859	25.304453441295546	0.9398139500130758	0.6099335503251647	1.4481089951000508	urinary	N06AT1	0.9995084634941636	urinary	N06T1	False	False
3827	154	17	0.11038961038961037	0.5947104015965798	19.68124156545209	0.8440624754728828	0.507530005933887	1.4037425456066852	urinary	N06ABT1	0.9995084634941636	urinary	N06T1	False	False
3833	463	76	0.16414686825053995	0.0189036783351718	59.17152496626181	1.3699421793833455	1.0605744892882838	1.7695518738273701	urinary	R01AT1	0.6391567555748952	urinary	R01T1	False	False
4115	463	11	0.02375809935205184	0.12486834690262548	6.685695006747638	1.736748709439528	0.923953130226606	3.2645552908079827	multicyst	R01AT1	0.7854886861464955	urinary	R01T1	False	False
4202	463	19	0.04103671706263499	0.8378281053093648	17.682726045883943	1.0832736145236146	0.6734344090513421	1.7425330635779732	hydronep	R01AT1	0.9995084634941636	urinary	R01T1	False	False
4337	463	11	0.02375809935205184	0.8755077041748838	10.997031039136305	1.0002949852507377	0.5393347500262209	1.8552300912728623	uretatrsten	R01AT1	0.9995084634941636	urinary	R01T1	False	False
4403	463	14	0.03023758099352052	0.05666971290235505	8.247773279352227	1.8044996413876409	1.0284869619301642	3.1660284245676436	megauret	R01AT1	0.6962191787702605	urinary	R01T1	False	False
4478	463	13	0.028077753779697626	0.17713883916834666	8.685155195681512	1.5638977072310405	0.8766184196607824	2.790012146480938	VUR	R01AT1	0.8368485476144633	urinary	R01T1	False	False
3834	241	28	0.11618257261410787	0.6518972961562937	30.799865047233467	0.8940111470418448	0.5992551280160997	1.3337490055047159	urinary	R03AT1	0.9995084634941636	urinary	R03T1	False	False
3835	140	11	0.07857142857142857	0.10234474081488147	17.89203778677463	0.5770390247134434	0.3105870670229801	1.0720795274376491	urinary	R03BT1	0.7532526370563966	urinary	R03T1	False	False
3791	166	16	0.0963855421686747	0.2676198462904137	21.21484480431849	0.7232939491586108	0.429998410257245	1.2166420256681505	urinary	R05T1	0.9172205958955467	urinary	R05T1	False	False
3837	88	11	0.125	0.9350846044978938	11.246423751686908	0.9746642246642246	0.5162680233479597	1.840072032119724	urinary	R05DT1	0.9995084634941636	urinary	R05T1	False	False
3792	633	95	0.1500789889415482	0.09040044710416772	80.89757085020244	1.227976595633279	0.9760215894112813	1.544972504483897	urinary	R06T1	0.7466485904987298	urinary	R06T1	False	False
4168	633	32	0.05055292259083728	0.11220429484420416	24.175303643724693	1.3843594009983362	0.949300574644732	2.018803108646265	hydronep	R06T1	0.7543962272993768	urinary	R06T1	False	False
4310	633	21	0.03317535545023697	0.13579196851481706	15.034817813765182	1.465970904490829	0.9224738512137364	2.329681963327239	uretatrsten	R06T1	0.805502605310605	urinary	R06T1	False	False
4380	633	15	0.02369668246445497	0.3110779424136744	11.276113360323887	1.3816280806572068	0.8020842666017801	2.3799197076237477	megauret	R06T1	0.922464586103638	urinary	R06T1	False	False
4453	633	18	0.02843601895734597	0.08480975720613276	11.874089068825912	1.6099979842773635	0.9745801305642268	2.6597028074813087	VUR	R06T1	0.7151377591510679	urinary	R06T1	False	False
3838	60	11	0.18333333333333326	0.27153736200079004	7.668016194331983	1.5383307169021454	0.7970679213454571	2.968958267157538	urinary	S01AT1	0.9172205958955467	urinary	S01T1	False	False
3840	73	12	0.1643835616438356	0.4444509181097139	9.329419703103914	1.3469623915139826	0.7226084106662676	2.510775763708889	urinary	S01GT1	0.976194453854149	urinary	S01T1	False	False
3794	55	12	0.21818181818181814	0.06991685116660888	7.029014844804318	1.916179579654272	1.0068001344773396	3.646944468665698	urinary	S02T1	0.6962191787702605	urinary	S02T1	False	False
